ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0090199	regulation of release of cytochrome c from mitochondria	12/3273	40/18986	0.3	1.74023831347388	2.13890520340256	0.0330271279781572	0.339300915068533	0.312291672917865	BAX/BCL2L1/FXN/HGF/LMNA/MMP9/PARL/PLAUR/PLSCR3/PSMD10/PYCARD/TNFSF10	12
BP	GO:1900544	positive regulation of purine nucleotide metabolic process	12/3273	40/18986	0.3	1.74023831347388	2.13890520340256	0.0330271279781572	0.339300915068533	0.312291672917865	ARNT/ENO1/HIF1A/HTR2A/KAT2B/PFKFB1/PPARA/PRKAA1/PRXL2C/TREM2/UCHL1/ZBTB20	12
BP	GO:0034472	snRNA 3'-end processing	8/3273	23/18986	0.347826086956522	2.01766760982479	2.22876919086099	0.0330329733134186	0.339300915068533	0.312291672917865	EXOSC4/EXOSC6/INTS2/INTS5/INTS6/INTS6L/INTS7/INTS8	8
BP	GO:0030042	actin filament depolymerization	16/3273	58/18986	0.275862068965517	1.60021913882655	2.08939341038166	0.0330667068407568	0.339300915068533	0.312291672917865	ADD3/AVIL/CAPZA1/CAPZA2/CFL1/CFL2/CRACD/GSN/PDXP/PIK3CA/PLEKHH2/RDX/SEMA5A/SH3BP1/TMOD2/TWF1	16
BP	GO:0033047	regulation of mitotic sister chromatid segregation	16/3273	58/18986	0.275862068965517	1.60021913882655	2.08939341038166	0.0330667068407568	0.339300915068533	0.312291672917865	APC/ATM/AURKB/BIRC5/CDC20/GEN1/KAT2B/KNTC1/MAD1L1/MAD2L1BP/MAD2L2/SIRT1/TPR/TTK/ZWILCH/PRP4K	16
BP	GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	16/3273	58/18986	0.275862068965517	1.60021913882655	2.08939341038166	0.0330667068407568	0.339300915068533	0.312291672917865	ATF3/LTA/LTB/PPP1CA/PPP2R1A/PTPRC/PYCARD/SKIL/STK3/STK4/THBS1/TLR4/TLR6/TNFSF10/TNFSF14/TNFSF15	16
BP	GO:0007096	regulation of exit from mitosis	7/3273	19/18986	0.368421052631579	2.13713477093283	2.2632793760284	0.0331626989813226	0.339300915068533	0.312291672917865	ANLN/BIRC5/CDC14A/KNTC1/MAD2L1BP/TGFB1/UBE2C	7
BP	GO:0010759	positive regulation of macrophage chemotaxis	7/3273	19/18986	0.368421052631579	2.13713477093283	2.2632793760284	0.0331626989813226	0.339300915068533	0.312291672917865	C5AR1/CCL5/CSF1R/MDK/MSTN/PTPRJ/THBS1	7
BP	GO:0071318	cellular response to ATP	7/3273	19/18986	0.368421052631579	2.13713477093283	2.2632793760284	0.0331626989813226	0.339300915068533	0.312291672917865	ABCC9/P2RY1/P2RY12/P2RY4/PDXP/PTGS2/TAF1	7
BP	GO:0086014	atrial cardiac muscle cell action potential	7/3273	19/18986	0.368421052631579	2.13713477093283	2.2632793760284	0.0331626989813226	0.339300915068533	0.312291672917865	ANK2/CACNB2/KCNJ3/KCNJ5/KCNQ1/NUP155/RYR2	7
BP	GO:0086026	atrial cardiac muscle cell to AV node cell signaling	7/3273	19/18986	0.368421052631579	2.13713477093283	2.2632793760284	0.0331626989813226	0.339300915068533	0.312291672917865	ANK2/CACNB2/KCNJ3/KCNJ5/KCNQ1/NUP155/RYR2	7
BP	GO:0086066	atrial cardiac muscle cell to AV node cell communication	7/3273	19/18986	0.368421052631579	2.13713477093283	2.2632793760284	0.0331626989813226	0.339300915068533	0.312291672917865	ANK2/CACNB2/KCNJ3/KCNJ5/KCNQ1/NUP155/RYR2	7
BP	GO:0030032	lamellipodium assembly	19/3273	72/18986	0.263888888888889	1.53076518314832	2.05932897690198	0.0334152704673563	0.339300915068533	0.312291672917865	ABI3/ARHGEF6/ATP7A/AVIL/BRK1/CCDC88A/FER/FRMD7/FSCN1/MSTN/NCKAP1/P2RY12/PIK3CA/PIK3R1/RAC2/RHOD/TWF1/VAV3/WAS	19
BP	GO:0030199	collagen fibril organization	19/3273	72/18986	0.263888888888889	1.53076518314832	2.05932897690198	0.0334152704673563	0.339300915068533	0.312291672917865	ADAMTS2/ANXA2/ATP7A/CHADL/COL11A1/COL1A1/COL27A1/COL28A1/COLGALT1/DDR2/FKBP10/GREM1/LOXL1/P3H4/P4HA3/PLOD1/RB1/SCX/TLL1	19
BP	GO:0050918	positive chemotaxis	19/3273	72/18986	0.263888888888889	1.53076518314832	2.05932897690198	0.0334152704673563	0.339300915068533	0.312291672917865	ANGPT1/ANGPT2/CCL5/CORO1A/FGF2/FGF7/GPNMB/HGF/ITGA2/KDR/LGALS3/MIF/PGF/PTPRJ/S100A4/SEMA5A/SMAD3/VEGFA/VEGFB	19
BP	GO:0034644	cellular response to UV	23/3273	91/18986	0.252747252747253	1.46613484285345	2.03426516924162	0.0334740156202641	0.339300915068533	0.312291672917865	ATR/AURKB/BAX/DHX36/ERCC1/ERCC4/MDM2/MFAP4/MMP3/MMP9/NEDD4/OPN3/PIK3R1/RBX1/RPL26/SIRT1/SMPD1/TAF1/TIMP1/TP53INP1/USP47/ZBTB1/PIERCE1	23
BP	GO:0071103	DNA conformation change	23/3273	91/18986	0.252747252747253	1.46613484285345	2.03426516924162	0.0334740156202641	0.339300915068533	0.312291672917865	ASCC1/ASCC3/BLM/BRIP1/CDC45/DDX11/DDX3X/DHX36/DNA2/GINS1/HELB/HFM1/MCM9/MRE11/MTERF1/NBN/RAD54B/RECQL/RECQL4/RFC2/TOP1/WRN/ZRANB3	23
BP	GO:0097581	lamellipodium organization	23/3273	91/18986	0.252747252747253	1.46613484285345	2.03426516924162	0.0334740156202641	0.339300915068533	0.312291672917865	ABI3/ARHGEF6/ARPIN/ATP7A/AVIL/BRK1/CCDC88A/CORO1B/FER/FRMD7/FSCN1/MSTN/NCKAP1/P2RY12/PHPT1/PIK3CA/PIK3R1/PLEKHO1/RAC2/RHOD/TWF1/VAV3/WAS	23
BP	GO:0019079	viral genome replication	31/3273	130/18986	0.238461538461538	1.38326635173565	2.00122690153772	0.0335373518964275	0.339300915068533	0.312291672917865	BANF1/BCL2/CCL5/CNOT7/CXCR6/DDX3X/DDX5/DEK/EIF2AK2/FAM111A/FBXL2/FMR1/IFITM3/IFNB1/ISG15/MX1/OAS1/OAS3/PDE12/PIK3C3/PKN2/PPIA/PPIB/PROX1/RNASEL/SHFL/SMC5/SMC6/TASOR/TRIM28/PHB1	31
BP	GO:0021987	cerebral cortex development	31/3273	130/18986	0.238461538461538	1.38326635173565	2.00122690153772	0.0335373518964275	0.339300915068533	0.312291672917865	ASPM/BAX/BBS2/BTBD3/CCDC141/CEP120/CNTNAP2/CRK/DIXDC1/EOMES/FBXO45/FOXP2/FUT10/H2AX/HIF1A/KCNA2/KIF14/MBOAT7/MCPH1/MDGA1/MDK/P2RY12/PAFAH1B1/POU3F2/SLC38A2/TACC3/TUBB2A/WDR47/WDR62/ZMIZ1/PALS1	31
BP	GO:0001774	microglial cell activation	14/3273	49/18986	0.285714285714286	1.65736982235607	2.10281449381877	0.0335758013947335	0.339300915068533	0.312291672917865	ATM/C1QA/C5AR1/GRN/IL33/JAK2/LRRK2/PTPRC/TAFA3/TLR3/TLR6/TLR9/TREM2/TYROBP	14
BP	GO:0007094	mitotic spindle assembly checkpoint signaling	14/3273	49/18986	0.285714285714286	1.65736982235607	2.10281449381877	0.0335758013947335	0.339300915068533	0.312291672917865	APC/ATM/AURKB/BIRC5/CDC20/GEN1/KNTC1/MAD1L1/MAD2L1BP/MAD2L2/TPR/TTK/ZWILCH/PRP4K	14
BP	GO:0042551	neuron maturation	14/3273	49/18986	0.285714285714286	1.65736982235607	2.10281449381877	0.0335758013947335	0.339300915068533	0.312291672917865	ADGRB3/BCL2/C1QA/CNTNAP2/EDNRB/GLDN/LRRK2/MTCH1/NR4A2/NRCAM/PICK1/RAC3/RB1/SRRM4	14
BP	GO:0048066	developmental pigmentation	14/3273	49/18986	0.285714285714286	1.65736982235607	2.10281449381877	0.0335758013947335	0.339300915068533	0.312291672917865	AP1M1/BAX/BCL2/CD63/CITED1/DCT/EDNRB/GPR143/MEF2C/MITF/OCA2/SLC24A5/TYR/ZEB2	14
BP	GO:0071173	spindle assembly checkpoint signaling	14/3273	49/18986	0.285714285714286	1.65736982235607	2.10281449381877	0.0335758013947335	0.339300915068533	0.312291672917865	APC/ATM/AURKB/BIRC5/CDC20/GEN1/KNTC1/MAD1L1/MAD2L1BP/MAD2L2/TPR/TTK/ZWILCH/PRP4K	14
BP	GO:0071174	mitotic spindle checkpoint signaling	14/3273	49/18986	0.285714285714286	1.65736982235607	2.10281449381877	0.0335758013947335	0.339300915068533	0.312291672917865	APC/ATM/AURKB/BIRC5/CDC20/GEN1/KNTC1/MAD1L1/MAD2L1BP/MAD2L2/TPR/TTK/ZWILCH/PRP4K	14
BP	GO:0002244	hematopoietic progenitor cell differentiation	32/3273	135/18986	0.237037037037037	1.37500311188059	1.99564508724298	0.0337093408719149	0.339799535088794	0.312750601477625	ANLN/ARL11/ARMC6/BCL2/BRAF/CDK6/CHD2/DHX36/EEF2/EIF2AK2/FNIP1/KDR/LIG4/MED1/MLF1/N4BP2L2/PTPN6/PTPRC/PTPRZ1/PUS7/PYGO1/RARA/SOS1/SOS2/SPI1/TGFB1/TMEM91/UFL1/VEGFA/ZBTB1/ZNF784/ZNHIT1	32
BP	GO:0007162	negative regulation of cell adhesion	67/3273	314/18986	0.213375796178344	1.23774911892516	1.93881811572574	0.0337343152907429	0.339799535088794	0.312750601477625	ADAM10/ADAM22/ADAMDEC1/ANGPT1/ANGPT2/ARG2/ARHGDIG/ASCL2/CASP3/CBLL1/CDH1/CDSN/COL1A1/CR1/EPB41L5/FGL2/FXYD5/GPNMB/HFE/IFNB1/IL4I1/JAG1/JAK2/KNG1/LAPTM5/LGALS1/LGALS3/LGALS9/LPXN/MAD1L1/MAD2L2/MARCHF7/MDK/MMP12/NEXMIF/PAWR/PDE3B/PDE5A/PIK3R1/PLA2G2D/PLXNA4/PODXL/PPARA/PRDX2/PTPN11/PTPN6/PTPRC/RASA1/RC3H1/RDX/RIPOR2/SEMA5A/SERPINE1/SOCS1/SOCS5/SOCS6/SPI1/SPN/STAT5A/TBX21/TGFB1/THBS1/TNFAIP8L2/TNR/UFL1/VEGFA/XCL1	67
BP	GO:0014074	response to purine-containing compound	35/3273	150/18986	0.233333333333333	1.35351868825746	1.98386636287012	0.0339489824864192	0.341409395764071	0.314232313023688	ABCC9/AHR/AKAP6/ASPH/BRAF/CFTR/CITED1/COL1A1/CREB1/FBP1/FOSB/ITPR2/KCNQ1/NT5E/P2RY1/P2RY12/P2RY4/PANX1/PDXP/PENK/PFKFB1/PIK3CG/PNPT1/PRKAA1/PTGS2/RAP1A/RAPGEF2/RYR2/SLC6A1/SLC8A1/TAF1/TEK/TMEM38B/TYR/XRN1	35
BP	GO:0002819	regulation of adaptive immune response	49/3273	221/18986	0.221719457013575	1.28614897979216	1.95282264468764	0.0342146854975416	0.342469095738834	0.315207658102976	AHR/ASCL2/ATAD5/CD226/CD46/CLEC7A/CR1/EXOSC6/FBXO38/FCGR1A/FUT7/HFE/IFNB1/IL12A/IL1RL1/IL27RA/IL33/IL4I1/IL6ST/IRF7/JAK2/LGALS1/LTA/MAD2L2/MAP3K7/MEF2C/NFKBIZ/PKN1/PRKAA1/PTPN6/PTPRC/PVR/PYCARD/RC3H1/SAMSN1/SIRT1/SKAP1/SOCS5/SPN/STAT5A/STX7/TBX21/TGFB1/TNFRSF1B/TREM2/UFL1/WAS/XCL1/ZBTB1	49
BP	GO:0006096	glycolytic process	24/3273	96/18986	0.25	1.45019859456156	2.0182386581898	0.0342194020159927	0.342469095738834	0.315207658102976	ARL2/ARNT/EIF6/ENO1/FBP1/GALK1/GAPDH/GCK/HIF1A/HTR2A/KAT2B/MFSD8/OGT/PFKFB1/PKM/PPARA/PRKAA1/PRKACA/PRXL2C/SLC2A6/SLC4A1/UCHL1/UCP2/ZBTB20	24
BP	GO:0007044	cell-substrate junction assembly	24/3273	96/18986	0.25	1.45019859456156	2.0182386581898	0.0342194020159927	0.342469095738834	0.315207658102976	ACTG1/BCL2/COL17A1/DAPK3/EPB41L5/EPHA3/FMN1/GPM6B/GREM1/ITGA2/KDR/PEAK1/PIP5K1A/PTPRJ/RHOD/ROCK1/SLK/SMAD3/STON1/TEK/THBS1/THY1/VEGFA/WDPCP	24
BP	GO:0050920	regulation of chemotaxis	48/3273	216/18986	0.222222222222222	1.28906541738806	1.95002251136677	0.0345201691938862	0.344924644032009	0.317467738315997	ADAM10/ANGPT2/BMPR2/C5AR1/CCL4/CCL5/CCR1/CCR7/CORO1B/CSF1R/DDT/DNM1L/DPP4/EDN1/FGF2/GREM1/IL12A/ITGA2/KDR/LBP/LGALS9/LPAR1/MDK/MIF/MOSPD2/MSTN/NBL1/P2RY12/PGF/PLXNA4/PTPRJ/RAC2/RIN3/RIPOR2/SEMA5A/SERPINE1/SMAD3/SUCNR1/TGFB1/THBS1/TIRAP/TMEM102/TNFSF14/TREM2/VEGFA/VEGFB/XCL1/ZNF580	48
BP	GO:0032508	DNA duplex unwinding	20/3273	77/18986	0.25974025974026	1.50669983850552	2.03334276923192	0.0346988975192122	0.345508815477833	0.318005408183614	ASCC1/ASCC3/BLM/BRIP1/CDC45/DDX11/DDX3X/DHX36/DNA2/GINS1/HELB/HFM1/MCM9/MRE11/NBN/RAD54B/RECQL/RECQL4/RFC2/WRN	20
BP	GO:0043954	cellular component maintenance	20/3273	77/18986	0.25974025974026	1.50669983850552	2.03334276923192	0.0346988975192122	0.345508815477833	0.318005408183614	ADGRB3/APOE/APPL1/CHCHD10/CLDN3/CSF1R/ERC2/F2R/HOMER1/LNPK/MYOCD/OPHN1/PICK1/PLEKHA7/PLXNA4/RAB3A/TANC1/TJP1/TREM2/VPS35	20
BP	GO:0009137	purine nucleoside diphosphate catabolic process	25/3273	101/18986	0.247524752475248	1.43584019263521	2.00437149714825	0.0348561503807356	0.345508815477833	0.318005408183614	ARL2/ARNT/EIF6/ENO1/FBP1/GALK1/GAPDH/GCK/HIF1A/HTR2A/KAT2B/MFSD8/NT5E/OGT/PFKFB1/PKM/PPARA/PRKAA1/PRKACA/PRXL2C/SLC2A6/SLC4A1/UCHL1/UCP2/ZBTB20	25
BP	GO:0009181	purine ribonucleoside diphosphate catabolic process	25/3273	101/18986	0.247524752475248	1.43584019263521	2.00437149714825	0.0348561503807356	0.345508815477833	0.318005408183614	ARL2/ARNT/EIF6/ENO1/FBP1/GALK1/GAPDH/GCK/HIF1A/HTR2A/KAT2B/MFSD8/NT5E/OGT/PFKFB1/PKM/PPARA/PRKAA1/PRKACA/PRXL2C/SLC2A6/SLC4A1/UCHL1/UCP2/ZBTB20	25
BP	GO:1903035	negative regulation of response to wounding	25/3273	101/18986	0.247524752475248	1.43584019263521	2.00437149714825	0.0348561503807356	0.345508815477833	0.318005408183614	ALOX5/ANXA2/APOE/CLDN3/CRK/EDN1/F2/FGF2/GP1BA/IL33/KNG1/KREMEN1/LRIG2/MDK/MMRN1/PLAUR/PROS1/PTPN6/SERPINE1/SMAD3/TAFA5/THBS1/TNR/USF1/WFDC1	25
BP	GO:0110053	regulation of actin filament organization	59/3273	273/18986	0.216117216117216	1.25365153229498	1.92661906282755	0.0351808625020694	0.34817308279075	0.320457592835351	ACTG1/ADD3/ALMS1/AMOT/ARFGEF1/ARPIN/AVIL/BRAF/BRK1/C9orf72/CAPZA1/CAPZA2/CCDC88A/CCL11/CCR7/CDC42EP1/CFL2/CORO1A/CORO1B/COTL1/CRACD/CTNNA2/ELN/FCHSD2/FER/FMN1/FRMD7/GMFG/GSN/KANK4/LATS1/LPAR1/NCKAP1/PAK3/PDXP/PFN1/PICK1/PIK3CA/PIK3R1/PLEKHH2/PPFIA1/PPM1E/PTGER4/PYCARD/RASA1/RDX/RHOC/RHPN2/RICTOR/ROCK1/SEMA5A/SH3BP1/SHANK3/SMAD3/TACR1/TJP1/TMOD2/TWF1/WAS	59
BP	GO:1990778	protein localization to cell periphery	76/3273	362/18986	0.209944751381215	1.21784633355446	1.90992716999255	0.0352913131598167	0.348394896295544	0.320661749403787	ABI3/ADAM10/AKAP5/ANK2/APPL1/ARHGEF16/ARL13B/ARL3/ATP2C1/ATP6AP1/BBS2/BCL2L1/BLZF1/CACNB2/CCDC88A/CDH1/CNST/CSK/EFR3A/EHD2/EPHA3/ERBB4/FLOT1/GNAI1/GOLGA4/GPR158/IFT80/KIF2C/KIF5B/KRT18/LARGE1/LGALS3/LRP6/LRRC7/MISP/NECTIN3/NETO2/NHLRC1/OGT/P2RY1/PALM/PDPK1/PIK3R1/PIP5K1A/PPFIA1/PREPL/PRKCI/PRKG2/PSMD10/RAB11FIP2/RAB13/RAB8A/RAMP2/RAMP3/RAP1A/RAPGEF2/RAPGEF6/RDX/RHOG/ROCK1/SEC23A/SFN/SKAP1/SLC4A1/STX7/STX8/TGFB1/TMEM88/TREM2/VAMP8/VPS35/WNK3/HYCC1/HYCC2/PALS1/NHERF1	76
BP	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	26/3273	106/18986	0.245283018867925	1.42283635692833	1.99238382902497	0.0353945458314021	0.348394896295544	0.320661749403787	ATAD5/ATM/BAX/BCL2/BCL2A1/BCL2L1/BOK/BRCA2/E2F1/HIPK2/MARCHF7/MIF/PIAS4/PIK3R1/PYCARD/RPL26/SFN/SHISA5/SIRT1/SKIL/TMEM109/TNFRSF1B/TOPORS/UACA/URI1/USP47	26
BP	GO:0046825	regulation of protein export from nucleus	11/3273	36/18986	0.305555555555556	1.77246494890858	2.11725990625672	0.0354831107231124	0.348394896295544	0.320661749403787	CTDSPL2/MDM2/PARK7/PRKACA/PTPN11/PTPN14/SFN/TPR/UHMK1/XPO4/PRP4K	11
BP	GO:1902745	positive regulation of lamellipodium organization	11/3273	36/18986	0.305555555555556	1.77246494890858	2.11725990625672	0.0354831107231124	0.348394896295544	0.320661749403787	ATP7A/AVIL/BRK1/CORO1B/FRMD7/FSCN1/MSTN/NCKAP1/PIK3CA/PIK3R1/RAC2	11
BP	GO:2000352	negative regulation of endothelial cell apoptotic process	11/3273	36/18986	0.305555555555556	1.77246494890858	2.11725990625672	0.0354831107231124	0.348394896295544	0.320661749403787	ANGPT1/ANGPTL4/BRAF/KDR/KRIT1/PDPK1/RAMP2/SEMA5A/SERPINE1/TEK/TNIP2	11
BP	GO:0140238	presynaptic endocytosis	21/3273	82/18986	0.25609756097561	1.4855692919899	2.0110831795101	0.0358106582252935	0.351057240082602	0.323112163647365	AAK1/ACTG1/AP2S1/ATP8A1/CLTA/CLTB/DNAJC6/DNM1/ITSN2/LRRK2/NLGN1/NLGN4X/OPHN1/PARK7/PIK3C3/ROCK1/SH3GL1/SNAP91/STON1/SYNJ1/BTBD8	21
BP	GO:0045332	phospholipid translocation	15/3273	54/18986	0.277777777777778	1.61133177173507	2.05316734062886	0.0361331504132246	0.353106532688105	0.324998327190253	ABCA1/ABCA7/ABCB1/ATP10B/ATP11A/ATP11B/ATP8A1/ATP8A2/ATP8B1/PLSCR3/PLSCR4/SLC4A1/TMEM30A/TRPC5/XKR4	15
BP	GO:0051985	negative regulation of chromosome segregation	15/3273	54/18986	0.277777777777778	1.61133177173507	2.05316734062886	0.0361331504132246	0.353106532688105	0.324998327190253	APC/ATM/AURKB/BIRC5/CDC20/GEN1/KNTC1/MAD1L1/MAD2L1BP/MAD2L2/SIRT1/TPR/TTK/ZWILCH/PRP4K	15
BP	GO:0002062	chondrocyte differentiation	28/3273	116/18986	0.241379310344828	1.40019174647323	1.97314917483595	0.0362126685855075	0.35332893721753	0.325203027736211	AXIN2/BMPR2/CHADL/COL11A1/COL27A1/CYTL1/ECM1/GREM1/HIF1A/IFT80/LNPK/MDK/MEF2C/MSX2/NPPC/OSR1/PRKG2/PTPN11/RB1/SCX/SLC26A2/SLC39A14/SMAD3/SOX6/SULF1/TGFB1/TRIP11/WNT5B	28
BP	GO:1903034	regulation of response to wounding	41/3273	181/18986	0.226519337016575	1.31399209672982	1.93718047715431	0.0363252827363411	0.353444936195047	0.325309792891083	ACTG1/ALOX5/ANXA2/APOE/ARFGEF1/ATP7A/BRAF/CLDN3/CLDN4/CLEC7A/CRK/DDR2/EDN1/ENPP4/F2/F2R/FGF2/FKBP1B/GP1BA/GRN/IL33/KNG1/KREMEN1/LRIG2/MAP2K2/MDK/MMRN1/PLAUR/PRDX2/PROS1/PTPN6/SERPINE1/SMAD3/SRSF6/TAFA5/TBXA2R/THBS1/TNR/USF1/VEGFB/WFDC1	41
BP	GO:0006282	regulation of DNA repair	50/3273	227/18986	0.220264317180617	1.27770801282957	1.92107909401043	0.036413383288678	0.353444936195047	0.325309792891083	ARID2/ATR/ATXN7/AXIN2/CEBPG/DDX11/DEK/DMAP1/DPF3/EPC2/EYA1/EYA4/FAM168A/FANCB/FMN2/H2AX/HDGFL2/HELB/ING3/INO80D/KAT2A/KAT2B/MAD2L2/MBTD1/MCRS1/MRE11/NBN/NUDT16L1/PARG/PIAS4/PNKP/PPP4R2/PPP4R3A/RAD51AP1/RNF168/RNF169/SETMAR/SF3B5/SIRT1/SLF1/SLF2/TAF10/TEX15/TRIM28/UBE2V1/UBE2V2/UIMC1/WAS/XRCC1/ZNF365	50
BP	GO:0043277	apoptotic cell clearance	13/3273	45/18986	0.288888888888889	1.67578504260447	2.07139120599936	0.0364918510081445	0.353444936195047	0.325309792891083	ABCA7/C2/FCN1/MARCO/MEGF10/RARA/SCARB1/THBS1/TIMD4/TREM2/TYROBP/XKR4/C4A	13
BP	GO:0090148	membrane fission	13/3273	45/18986	0.288888888888889	1.67578504260447	2.07139120599936	0.0364918510081445	0.353444936195047	0.325309792891083	DNM1/DNM1L/EXOC1/EXOC6/MVB12A/SLC25A46/SNF8/SPAST/STAM/VPS28/VPS36/VPS37A/VPS4B	13
BP	GO:0008645	hexose transmembrane transport	29/3273	121/18986	0.239669421487603	1.39027303280282	1.96553857629311	0.0365084488310707	0.353444936195047	0.325309792891083	APPL1/BRAF/C1QTNF12/CD2AP/CLTCL1/CREBL2/EDN1/MFSD4B/OPN3/OSBPL8/PIK3R1/PPBP/PRKCI/PTPN11/RAB4B/RNASEL/RPS6KB1/SLC1A2/SLC25A27/SLC2A12/SLC2A6/SLC5A10/SLC5A11/SLC5A2/SLC5A3/SLC5A9/STXBP3/STXBP4/YES1	29
BP	GO:0018209	peptidyl-serine modification	39/3273	171/18986	0.228070175438596	1.32298819152985	1.93633875066882	0.0366870145103435	0.354622151128709	0.326393298430532	ATM/ATR/AURKA/BRAF/CLSPN/CREBL2/DKK1/DMD/FNIP1/GALNT1/GALNT3/GALNT4/HIPK2/HIPK3/IFNB1/LATS1/LMTK2/LRRK2/MAD2L2/MAP2K2/MORC3/NOS1/PARK7/PDK3/PIKFYVE/POGLUT3/PRKACA/PTGS2/RASSF2/RICTOR/ROCK1/RPS6KB1/SMG1/STK4/TAF1/TOP1/TSSK6/TTBK2/UHMK1	39
BP	GO:0099068	postsynapse assembly	22/3273	87/18986	0.252873563218391	1.46686754392434	1.99196932036424	0.0367676398321298	0.354850477449625	0.326603449377858	ABI3/ARHGAP12/CRK/DOCK10/GNA13/IL1RAP/LATS1/LRRC4B/LRRTM2/MAP1B/NAE1/NECTIN3/NLGN1/NLGN4X/PTPRD/RAC3/RHOG/S1PR2/SHANK3/UBE2M/VPS35/ZDHHC12	22
BP	GO:0043122	regulation of canonical NF-kappaB signal transduction	65/3273	305/18986	0.213114754098361	1.2362348674951	1.89820278412446	0.036846062073194	0.355056867500979	0.326793410240174	ANGPT1/APOL3/ATP2C1/AZI2/BIRC3/CACTIN/CANT1/CCR7/CHUK/CLEC7A/DHX15/DHX36/ECM1/ECT2/EDN1/EDNRB/F2R/FLOT1/GAPDH/GSTP1/HMOX1/IRAK1/IRAK3/IRAK4/LGALS1/LGALS9/LPAR1/LTA/LTB/LURAP1/MAP3K7/MUL1/NDFIP2/NFAT5/OTUD7B/PDPK1/PYCARD/RBX1/REL/RHOC/S100A13/S100A4/SHISA5/SIRT1/TAB3/TANK/TGFB1/TICAM1/TIRAP/TLR3/TLR4/TLR6/TLR9/TNFRSF10B/TNFSF10/TNFSF14/TNFSF15/TNIP2/TRAF5/TREM2/TRIM34/UBE2V1/UFL1/VEGFA/ZDHHC17	65
BP	GO:0060047	heart contraction	55/3273	253/18986	0.217391304347826	1.26104225614049	1.90772669333525	0.0369254943604105	0.355241136780457	0.326963011202034	ABCC9/ADRA1B/ANK2/ASPH/ATP1A3/ATP2B1/AVPR1A/CACNB2/CHGA/CHRM2/CTNNA3/DMD/DNM1L/DSG2/EDN1/EDNRB/FKBP1B/FXYD1/GSN/GSTO1/HSPB7/KCND2/KCND3/KCNJ2/KCNJ3/KCNJ5/KCNQ1/MAP2K3/MAP2K6/MDM2/NOS1/NUP155/PDE5A/PIK3CA/PIK3CG/PRKACA/RYR2/SCN1B/SCN2A/SCN3A/SCN7A/SCN8A/SCN9A/SGCD/SLC8A1/SMAD5/SNTA1/TACR3/THRB/TMEM161B/TMEM38B/TNNT2/TRPC1/VEGFB/ZMPSTE24	55
BP	GO:0030832	regulation of actin filament length	36/3273	156/18986	0.230769230769231	1.33864485651837	1.93834184332412	0.0370384543659919	0.355241136780457	0.326963011202034	ADD3/ARFGEF1/AVIL/BRK1/CAPZA1/CAPZA2/CCL11/CCR7/CDC42EP1/CFL2/CORO1A/COTL1/CRACD/ELN/FCHSD2/FER/FMN1/GSN/KANK4/LATS1/NCKAP1/NEB/PAK3/PDXP/PFN1/PIK3CA/PLEKHH2/PYCARD/RASA1/RDX/RICTOR/SEMA5A/SH3BP1/TMOD2/TWF1/WAS	36
BP	GO:0030534	adult behavior	35/3273	151/18986	0.231788079470199	1.34455498833523	1.94005012695098	0.0370934520333007	0.355241136780457	0.326963011202034	ASIP/BBS2/BRS3/CACNB4/CHL1/CHRNA3/CHRNA4/CHRNA5/CLCN3/CNP/CNTNAP2/CSTB/FGF2/FOSB/FXN/HIPK2/HOMER1/HTR2A/NLGN4X/NR4A2/NTF4/PAFAH1B1/PARK7/PCDH17/PPARA/PPP1R1B/PREX2/RNF180/SHANK3/SLC1A2/SLITRK6/TRH/UCHL1/WDR47/ZMPSTE24	35
BP	GO:0033157	regulation of intracellular protein transport	35/3273	151/18986	0.231788079470199	1.34455498833523	1.94005012695098	0.0370934520333007	0.355241136780457	0.326963011202034	AKAP5/ANGPT1/ASPH/BCAP31/CDH1/CEP290/CTDSPL2/DMAP1/ECT2/EDEM1/ICE1/JAK2/MDFIC/MDM2/NUP54/OAZ1/PARK7/PCM1/PIK3R1/PKIA/PRKACA/PTGS2/PTPN11/PTPN14/SEC16B/SFN/SMAD3/TGFB1/TMEM30A/TPR/TRIM28/UHMK1/XPO4/YOD1/PRP4K	35
