category	subcategory	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Organismal Systems	Development and regeneration	hsa04380	Osteoclast differentiation	27/1529	143/9560	0.188811188811189	1.18053300525505	0.949059642085467	0.199841250414749	0.458846028912812	0.369512561362452	29760/1147/1385/1436/2209/2354/3456/3708/3709/3727/3932/353514/5608/6885/4286/4689/5290/5291/5295/8503/5971/8651/6688/7040/8792/54209/7305	27
Human Diseases	Endocrine and metabolic disease	hsa04931	Insulin resistance	21/1529	109/9560	0.192660550458716	1.20460095643252	0.93736166317026	0.207095187385325	0.47239359736914	0.380422532039091	1385/92579/2673/7376/10724/8473/5170/5290/5291/5295/8503/5465/5499/5506/5507/5562/5565/5781/6198/28965/9882	21
Cellular Processes	Cell motility	hsa04814	Motor proteins	36/1529	197/9560	0.182741116751269	1.14258016752265	0.88228700487581	0.214042301340335	0.48506989069985	0.39063085753841	71/829/830/201625/127602/8632/1767/1770/83544/1783/3832/9928/81930/3835/55582/11004/11127/3798/3799/3800/22920/3833/147700/51168/80022/64005/4645/4646/7138/7139/7277/203068/7280/10382/51175/343521	36
Cellular Processes	Cell growth and death	hsa04216	Ferroptosis	9/1529	42/9560	0.214285714285714	1.33981126786882	0.962974376249442	0.219681274059202	0.490321954968286	0.394860389010805	2182/23305/1356/2495/2512/3162/81631/23516/6520	9
Organismal Systems	Endocrine system	hsa04915	Estrogen signaling pathway	26/1529	139/9560	0.18705035971223	1.16952350480636	0.878443798834777	0.21980882075582	0.490321954968286	0.394860389010805	112/596/1385/1509/2770/3708/3709/3760/3762/3845/3875/147183/5605/4318/10499/8202/5290/5291/5295/8503/5443/5566/5914/53358/6654/6655	26
Human Diseases	Cardiovascular disease	hsa05416	Viral myocarditis	14/1529	70/9560	0.2	1.25049051667757	0.917766841767941	0.220574633037309	0.490321954968286	0.394860389010805	71/836/1756/8672/3108/4842/5551/5880/5881/6442/6444/6640/6641/6645	14
Organismal Systems	Immune system	hsa04660	T cell receptor signaling pathway	23/1529	122/9560	0.188524590163934	1.17874106080262	0.866940756596088	0.225088018845306	0.491789722839862	0.396042394806947	919/915/916/1147/3845/3932/5605/6885/4794/5063/5170/5290/5291/5295/8503/5518/5523/5781/5777/5788/6654/6655/10451	23
Organismal Systems	Endocrine system	hsa04935	Growth hormone synthesis, secretion and action	23/1529	122/9560	0.188524590163934	1.17874106080262	0.866940756596088	0.225088018845306	0.491789722839862	0.396042394806947	112/1385/1398/2690/2770/3708/3709/3717/3845/5605/5606/5608/4214/5290/5291/5295/8503/5566/53358/8651/6654/6655/6776	23
Organismal Systems	Endocrine system	hsa04923	Regulation of lipolysis in adipocytes	12/1529	59/9560	0.203389830508475	1.27168527119753	0.913340260720072	0.225462337118561	0.491789722839862	0.396042394806947	112/2770/5140/5290/5291/5295/8503/5566/5593/5733/5742/5743	12
Organismal Systems	Digestive system	hsa04977	Vitamin digestion and absorption	6/1529	26/9560	0.230769230769231	1.4428736730895	0.986629564191494	0.227002942782778	0.492074702057077	0.396271890964378	158835/2346/9227/949/10560/80704	6
Metabolism	Global and overview maps	hsa01250	Biosynthesis of nucleotide sugars	8/1529	37/9560	0.216216216216216	1.35188163965142	0.935698077988265	0.230726641096234	0.493117615927552	0.397111758264685	8790/2584/2645/2673/2762/54187/5372/23483	8
Human Diseases	Cancer: specific types	hsa05216	Thyroid cancer	8/1529	37/9560	0.216216216216216	1.35188163965142	0.935698077988265	0.230726641096234	0.493117615927552	0.397111758264685	581/673/999/4616/3845/5605/83439/7175	8
Organismal Systems	Endocrine system	hsa04929	GnRH secretion	13/1529	65/9560	0.2	1.25049051667757	0.884149372217951	0.231722891152202	0.493117615927552	0.397111758264685	3708/3709/3760/3762/3782/3845/5605/5290/5291/5295/8503/7220/7224	13
NA	NA	hsa04082	Neuroactive ligand signaling	36/1529	199/9560	0.180904522613065	1.1310969497586	0.81542338695946	0.233289845518452	0.493443370217817	0.397374090930952	112/147/152/1103/1129/1136/1137/2559/2560/2770/2783/55970/2792/2793/2891/2899/116444/2914/3351/3356/3363/11054/5028/64805/9934/5030/5179/5443/5566/246213/6572/6506/6507/6529/6869/6870	36
Genetic Information Processing	Chromosome	hsa03082	ATP-dependent chromatin remodeling	22/1529	117/9560	0.188034188034188	1.17567484473959	0.834204781807556	0.23532566900484	0.494750954714995	0.39842709971016	71/196528/11177/9031/29994/23506/2186/8099/27443/55929/8110/26122/3014/54556/54891/53615/10445/84295/5928/51773/6760/10467	22
Environmental Information Processing	Signal transduction	hsa04370	VEGF signaling pathway	12/1529	60/9560	0.2	1.25049051667757	0.849239667587948	0.243742470958592	0.50937797823083	0.410206364613577	3791/3845/5605/5290/5291/5295/8503/5743/5880/5881/9047/7422	12
Metabolism	Amino acid metabolism	hsa00360	Phenylalanine metabolism	4/1529	16/9560	0.25	1.56311314584696	0.983593392464898	0.24567118269544	0.510352635480409	0.410991264283725	218/259307/4128/4282	4
Organismal Systems	Immune system	hsa04622	RIG-I-like receptor signaling pathway	14/1529	72/9560	0.194444444444444	1.21575466899208	0.801796716686768	0.254101601260746	0.521174022047216	0.419705817784969	64343/1147/1654/79132/3456/3592/3665/9636/4214/6885/5300/54941/340061/10010	14
NA	NA	hsa04081	Hormone signaling	39/1529	219/9560	0.178082191780822	1.11345046005537	0.741065837761176	0.254789194104644	0.521174022047216	0.419705817784969	112/147/152/26060/552/885/886/1734/2057/2690/10672/2770/2783/55970/2792/2793/3062/3717/4842/4880/4883/5179/5290/5291/5295/8503/5367/5443/5566/5593/5618/10266/10268/11069/53919/4090/6776/7068/7200	39
Metabolism	Carbohydrate metabolism	hsa00650	Butanoate metabolism	6/1529	27/9560	0.222222222222222	1.38943390741952	0.884150116149269	0.255360337450068	0.521174022047216	0.419705817784969	6296/54988/7915/3033/79944/5019	6
Organismal Systems	Digestive system	hsa04978	Mineral absorption	12/1529	61/9560	0.19672131147541	1.22999067214187	0.786251264074767	0.262551962917126	0.532736250337656	0.429016977349281	478/490/538/540/2495/2512/486/3162/115019/1317/6546/54822	12
Environmental Information Processing	Signal transduction	hsa04024	cAMP signaling pathway	40/1529	226/9560	0.176991150442478	1.10662877582086	0.707815233230489	0.264923182441895	0.534440408509951	0.430389350240256	51/112/478/490/627/673/1080/1129/1260/1385/1906/2149/5348/486/2770/2891/116444/3351/5605/5140/5290/5291/5295/8503/5443/5465/5499/4659/84152/5566/5733/5880/5881/5906/11069/6093/6237/6262/56670/10451	40
Organismal Systems	Endocrine system	hsa04921	Oxytocin signaling pathway	28/1529	155/9560	0.180645161290323	1.12947530538619	0.709085416899563	0.269582520505905	0.537624569466061	0.432953581804972	71/112/783/785/1938/2770/2977/2983/3708/3709/3759/3760/3761/3762/3845/5605/4208/91807/340156/5294/5499/4659/5562/5565/5566/5743/6093/6262	28
Human Diseases	Endocrine and metabolic disease	hsa04934	Cushing syndrome	28/1529	155/9560	0.180645161290323	1.12947530538619	0.709085416899563	0.269582520505905	0.537624569466061	0.432953581804972	112/196/9049/23746/324/79798/405/8313/673/1021/1385/1869/8323/2770/3708/3709/5605/5443/5566/5906/5925/5929/949/83439/54554/51384/81029/7479	28
Human Diseases	Infectious disease: parasitic	hsa05140	Leishmaniasis	15/1529	79/9560	0.189873417721519	1.18717454114959	0.728883988393786	0.275051055028016	0.54294411133448	0.43723745355544	1378/1917/2209/3108/3592/3654/51135/3676/3717/6885/4689/5743/5777/7040/7099	15
Metabolism	Glycan biosynthesis and metabolism	hsa00510	N-Glycan biosynthesis	11/1529	56/9560	0.196428571428571	1.22816032887975	0.747147064415725	0.276917053918445	0.54294411133448	0.43723745355544	84920/440138/10195/8704/207063/22845/54344/84061/10905/79644/84620	11
Human Diseases	Infectious disease: bacterial	hsa05134	Legionellosis	11/1529	56/9560	0.196428571428571	1.22816032887975	0.747147064415725	0.276917053918445	0.54294411133448	0.43723745355544	836/929/1195/57396/1378/1917/1937/10767/3592/29108/7099	11
Organismal Systems	Aging	hsa04213	Longevity regulating pathway - multiple species	12/1529	62/9560	0.193548387096774	1.21015211291377	0.724333686804441	0.281834791117134	0.543505181150468	0.437689287791207	112/1410/3845/5290/5291/5295/8503/5562/5565/5566/6198/23411	12
Metabolism	Metabolism of other amino acids	hsa00450	Selenocompound metabolism	4/1529	17/9560	0.235294117647059	1.47116531373831	0.848360560539347	0.283715955447338	0.543505181150468	0.437689287791207	92935/51540/51091/7296	4
NA	NA	hsa03273	Virion - Lassa virus and SFTS virus	4/1529	17/9560	0.235294117647059	1.47116531373831	0.848360560539347	0.283715955447338	0.543505181150468	0.437689287791207	27328/64881/5099/5101	4
Organismal Systems	Excretory system	hsa04966	Collecting duct acid secretion	6/1529	28/9560	0.214285714285714	1.33981126786882	0.785687665143805	0.284602557035122	0.543505181150468	0.437689287791207	495/535/50617/527/523/6521	6
Environmental Information Processing	Membrane transport	hsa02010	ABC transporters	9/1529	45/9560	0.2	1.25049051667757	0.734883183932151	0.286502853844621	0.543505181150468	0.437689287791207	19/10347/10350/5243/22/1244/10060/9429/1080	9
Organismal Systems	Immune system	hsa04659	Th17 cell differentiation	20/1529	109/9560	0.18348623853211	1.14723900612621	0.674562827429984	0.286547144216865	0.543505181150468	0.437689287791207	196/919/915/916/1147/3091/3108/3556/9466/3560/3572/3717/3932/4794/5914/4087/4088/6776/30009/7040	20
Environmental Information Processing	Signal transduction	hsa04012	ErbB signaling pathway	16/1529	86/9560	0.186046511627907	1.1632469922582	0.663518267969593	0.29471205535203	0.554558666957931	0.446590752760572	673/1398/1978/2066/3845/5605/5063/5290/5291/5295/8503/6198/53358/6654/6655/6776	16
Organismal Systems	Environmental adaptation	hsa04710	Circadian rhythm	7/1529	34/9560	0.205882352941176	1.28726964952102	0.732148328182157	0.295591214967406	0.554558666957931	0.446590752760572	9575/1385/26224/9975/5562/5565/9978	7
Metabolism	Global and overview maps	hsa01212	Fatty acid metabolism	11/1529	57/9560	0.192982456140351	1.20661365644327	0.682639237063872	0.297534465647634	0.554558666957931	0.446590752760572	34/36/51/2182/23305/54898/6785/401494/3033/27349/9524	11
Genetic Information Processing	Information processing in viruses	hsa03265	Virion - Ebolavirus, Lyssavirus and Morbillivirus	3/1529	12/9560	0.25	1.56311314584696	0.851638417844039	0.298730743232353	0.554558666957931	0.446590752760572	432/4179/4685	3
Genetic Information Processing	Replication and repair	hsa03420	Nucleotide excision repair	12/1529	63/9560	0.19047619047619	1.19094334921673	0.663447790772478	0.301532576028684	0.555367473477206	0.44724209144447	1069/2067/2072/2967/57804/5434/5435/5436/5438/5441/9978/5982	12
Metabolism	Glycan biosynthesis and metabolism	hsa00515	Mannose type O-glycan biosynthesis	5/1529	23/9560	0.217391304347826	1.35922882247562	0.752582927366259	0.302349054328565	0.555367473477206	0.44724209144447	148789/8704/2218/9215/84892	5
Organismal Systems	Immune system	hsa04666	Fc gamma R-mediated phagocytosis	18/1529	99/9560	0.181818181818182	1.13680956061597	0.597022480765549	0.314506266645142	0.573625841636065	0.46194570869199	10095/10093/1072/1073/1398/2209/2934/5290/5291/5295/8503/8394/8612/5788/5880/6198/10451/7454	18
Organismal Systems	Immune system	hsa04625	C-type lectin receptor signaling pathway	19/1529	105/9560	0.180952380952381	1.13139618175589	0.590706553011375	0.315576394252506	0.573625841636065	0.46194570869199	23365/6361/1147/64581/2207/3592/3708/3709/3845/4193/5290/5291/5295/8503/5743/5781/29108/5971/6237	19
Metabolism	Nucleotide metabolism	hsa00240	Pyrimidine metabolism	11/1529	58/9560	0.189655172413793	1.18580997271149	0.619299406549949	0.318544430835518	0.576020758350236	0.463874355239068	124583/1806/956/51020/4833/30833/84618/4907/6241/7083/7371	11
Organismal Systems	Endocrine system	hsa04920	Adipocytokine signaling pathway	13/1529	70/9560	0.185714285714286	1.16116976548631	0.590506453580641	0.324028036561423	0.582916416288334	0.469427486499729	2182/23305/26060/1147/92579/3717/4794/5443/5465/5562/5565/5781/7133	13
Organismal Systems	Digestive system	hsa04971	Gastric acid secretion	14/1529	76/9560	0.184210526315789	1.15176758115039	0.579582410131848	0.325996471330378	0.583450094842574	0.469857262322326	71/112/478/495/1080/2770/3708/3709/3759/3784/91807/340156/5566/115111	14
Human Diseases	Infectious disease: parasitic	hsa05145	Toxoplasmosis	20/1529	112/9560	0.178571428571429	1.11650938989068	0.541159339002561	0.331734453029403	0.590690429118682	0.475687964333247	240/596/598/330/836/1147/2770/3108/3592/3654/51135/3717/5606/5608/6885/5170/5294/8651/7040/7099	20
Human Diseases	Endocrine and metabolic disease	hsa04930	Type II diabetes mellitus	9/1529	47/9560	0.191489361702128	1.19727815426576	0.591553920756087	0.333725111758365	0.591218599003397	0.476113303978003	777/2645/5290/5291/5295/8503/5315/8651/122809	9
Metabolism	Glycan biosynthesis and metabolism	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	5/1529	24/9560	0.208333333333333	1.3025942882058	0.647602305506617	0.336179714443747	0.592559193640746	0.477192896100374	26035/9653/9348/64579/64131	5
Human Diseases	Cancer: overview	hsa05230	Central carbon metabolism in cancer	13/1529	71/9560	0.183098591549296	1.14481526174707	0.5343901507871	0.343511679445252	0.60244008103715	0.485150057719557	2539/2645/2744/3091/3845/5605/5163/5290/5291/5295/8503/5315/9997	13
Organismal Systems	Endocrine system	hsa04916	Melanogenesis	18/1529	101/9560	0.178217821782178	1.11429848020773	0.503852816369101	0.347022611021864	0.605554456233152	0.487658090225461	112/434/1385/1638/1906/1910/8323/2770/3845/5605/4286/5443/5566/83439/7299/51384/81029/7479	18
Genetic Information Processing	Replication and repair	hsa03030	DNA replication	7/1529	36/9560	0.194444444444444	1.21575466899208	0.565883355801	0.350768589847581	0.609045959486596	0.490469827123876	1763/2237/23649/57804/5982/10535/84153	7
Human Diseases	Infectious disease: bacterial	hsa05131	Shigellosis	43/1529	253/9560	0.1699604743083	1.06266980666275	0.440797293303016	0.355653750103129	0.612180317368744	0.492993951854787	71/10095/10093/472/581/596/598/826/837/6352/929/1147/1398/27128/54874/3456/3708/3709/81631/6885/4193/5216/5289/5290/5291/5295/8503/84812/29108/9978/6093/6198/10325/58528/340061/257397/7099/7188/7311/7314/7321/7335/7336	43
Metabolism	Amino acid metabolism	hsa00280	Valine, leucine and isoleucine degradation	9/1529	48/9560	0.1875	1.17233485938522	0.522255464209505	0.357836059436171	0.612180317368744	0.492993951854787	34/36/586/1629/3033/3028/259307/4594/5019	9
NA	NA	hsa03272	Virion - Hepatitis viruses	9/1529	48/9560	0.1875	1.17233485938522	0.522255464209505	0.357836059436171	0.612180317368744	0.492993951854787	967/53842/1365/100288814/1364/1803/10015/949/9525	9
Human Diseases	Cancer: overview	hsa05207	Chemical carcinogenesis - receptor activation	37/1529	217/9560	0.170506912442396	1.06608638518594	0.429658937748661	0.361722954216644	0.61581127327614	0.495917991146824	112/196/9049/23746/405/596/332/896/1136/1137/1385/10683/1869/1978/2247/2252/2770/2944/9446/182/3717/3841/3845/5605/4258/5290/5291/5295/8503/5465/5566/5925/6198/6654/6655/6776/7422	37
Metabolism	Carbohydrate metabolism	hsa00030	Pentose phosphate pathway	6/1529	31/9560	0.193548387096774	1.21015211291377	0.511347462141339	0.375498378748258	0.636159874675446	0.512304890780709	2203/2539/25796/64080/6888/8277	6
Metabolism	Amino acid metabolism	hsa00250	Alanine, aspartate and glutamate metabolism	7/1529	37/9560	0.189189189189189	1.182896434695	0.486344904452935	0.378778377889561	0.63630951857942	0.512425400273579	7915/8528/2346/2673/2744/259307/57494	7
Organismal Systems	Environmental adaptation	hsa04713	Circadian entrainment	17/1529	97/9560	0.175257731958763	1.09579065894426	0.413732624780609	0.380960688982334	0.63630951857942	0.512425400273579	112/1385/2770/2783/55970/2792/2793/2891/2977/2983/3708/3760/3762/4842/5566/5593/6262	17
Human Diseases	Substance dependence	hsa05030	Cocaine addiction	9/1529	49/9560	0.183673469387755	1.14840965817328	0.454435524996978	0.382145734857664	0.63630951857942	0.512425400273579	627/1385/2354/2770/2891/116444/4128/84152/5566	9
Metabolism	Lipid metabolism	hsa00600	Sphingolipid metabolism	10/1529	55/9560	0.181818181818182	1.13680956061597	0.443963117970195	0.382879653013405	0.63630951857942	0.512425400273579	253782/123099/2717/2531/8612/259230/6609/6610/10558/55304	10
Environmental Information Processing	Signal transduction	hsa04152	AMPK signaling pathway	21/1529	122/9560	0.172131147540984	1.07624183812414	0.369792797082045	0.393122225148258	0.650235339226266	0.523639980616537	81617/1080/1385/1938/1978/2203/92579/6885/5170/5207/5290/5291/5295/8503/5518/5523/5562/5565/4218/6198/23411	21
Organismal Systems	Endocrine system	hsa04911	Insulin secretion	15/1529	86/9560	0.174418604651163	1.09054405524206	0.368016793927419	0.400724604203265	0.659683428617639	0.531248606366791	112/478/885/886/1385/486/2645/3778/3779/3782/5566/5864/11069/9699/6262	15
Human Diseases	Infectious disease: parasitic	hsa05144	Malaria	9/1529	50/9560	0.18	1.12544146500981	0.388026174092362	0.40655565353556	0.66053252836883	0.531932393528812	1378/3043/3082/3592/6401/7040/7057/7099/54106	9
Metabolism	Carbohydrate metabolism	hsa00520	Amino sugar and nucleotide sugar metabolism	7/1529	38/9560	0.184210526315789	1.15176758115039	0.409008075412495	0.406866346991817	0.66053252836883	0.531932393528812	1118/8790/2584/2645/2673/132789/5372	7
Organismal Systems	Excretory system	hsa04962	Vasopressin-regulated water reabsorption	8/1529	44/9560	0.181818181818182	1.13680956061597	0.39686310892724	0.406918319768763	0.66053252836883	0.531932393528812	112/361/398/1385/1783/5566/5868/5878	8
Organismal Systems	Immune system	hsa04658	Th1 and Th2 cell differentiation	16/1529	93/9560	0.172043010752688	1.07569076703447	0.320039330027864	0.417430858967437	0.672941478953027	0.541925425668702	919/915/916/1147/10683/3108/3592/3595/3560/182/3717/3932/84441/4794/6776/30009	16
Environmental Information Processing	Signaling molecules and interaction	hsa04080	Neuroactive ligand-receptor interaction	61/1529	370/9560	0.164864864864865	1.03080975023421	0.263728123421125	0.418419200380535	0.672941478953027	0.541925425668702	147/152/552/680/728/10203/885/886/1129/1136/1137/1138/1146/10800/57105/1906/1910/2147/2149/2151/2357/2559/2560/2690/2891/2899/116444/2914/3001/3062/3351/3356/3363/3827/1902/9170/1241/130574/4828/2908/11054/5028/9934/5030/5179/5367/5443/5618/5731/5733/5734/5737/113091/339403/9294/6869/6870/6915/7068/7200/10911	61
Metabolism	Lipid metabolism	hsa00590	Arachidonic acid metabolism	11/1529	63/9560	0.174603174603175	1.09169807011534	0.318612207681906	0.42698692368289	0.683570809015269	0.550485314453557	240/2678/3248/27306/4056/26279/80142/145482/5742/5743/6916	11
Organismal Systems	Digestive system	hsa04972	Pancreatic secretion	18/1529	106/9560	0.169811320754717	1.06173723114133	0.278880046433265	0.430709689071849	0.686382107242353	0.552749276530563	112/279/478/490/885/886/1080/1358/486/3708/3709/3778/3784/26279/4218/5906/6262/7220	18
Genetic Information Processing	Folding, sorting and degradation	hsa04141	Protein processing in endoplasmic reticulum	29/1529	174/9560	0.166666666666667	1.04207543056464	0.244392615156123	0.435508575382358	0.687512328757406	0.553659453410428	22926/581/55973/10134/596/10970/1410/54431/9695/80267/26232/22824/3998/84061/10905/23645/9978/6238/10484/7095/6400/64374/6746/7321/165324/23190/80700/55757/55432	29
Metabolism	Lipid metabolism	hsa01040	Biosynthesis of unsaturated fatty acids	5/1529	27/9560	0.185185185185185	1.15786158951627	0.358400591338234	0.438277712321669	0.687512328757406	0.553659453410428	51/54898/6785/401494/9524	5
Metabolism	Glycan biosynthesis and metabolism	hsa00604	Glycosphingolipid biosynthesis - ganglio series	3/1529	15/9560	0.2	1.25049051667757	0.423617714000666	0.438998961400941	0.687512328757406	0.553659453410428	8705/27090/6489	3
Metabolism	Metabolism of cofactors and vitamins	hsa00770	Pantothenate and CoA biosynthesis	4/1529	21/9560	0.19047619047619	1.19094334921673	0.38219756825162	0.439298708632956	0.687512328757406	0.553659453410428	60496/586/80347/1806	4
Human Diseases	Immune disease	hsa05323	Rheumatoid arthritis	16/1529	95/9560	0.168421052631579	1.05304464562321	0.226708710338159	0.453348463860938	0.706333097711908	0.568815976742812	284/537/535/50617/533/527/523/6352/3108/4050/4314/7010/7040/7099/8792/7422	16
Metabolism	Metabolism of cofactors and vitamins	hsa00860	Porphyrin metabolism	8/1529	46/9560	0.173913043478261	1.08738305798049	0.259208800100037	0.458857378675429	0.711738778478776	0.573169216871763	212/1356/2495/2512/2395/3145/3162/326625	8
Organismal Systems	Nervous system	hsa04728	Dopaminergic synapse	22/1529	133/9560	0.165413533834586	1.03424027695137	0.173500805857657	0.467853019920907	0.722480990939808	0.581820010800569	50632/9575/1385/2770/2783/55970/2792/2793/2891/3708/3709/3760/3762/3798/3799/3800/4128/5499/84152/5518/5523/5566	22
Human Diseases	Infectious disease: parasitic	hsa05146	Amoebiasis	17/1529	103/9560	0.16504854368932	1.03195819337469	0.142281782925947	0.485097604746119	0.742914047207422	0.598274922649319	384/836/929/1277/1286/1287/3592/5290/5291/5295/8503/5566/5868/5878/338382/7040/7099	17
Organismal Systems	Development and regeneration	hsa04360	Axon guidance	30/1529	184/9560	0.16304347826087	1.01942161685671	0.116067506624095	0.485342128261583	0.742914047207422	0.598274922649319	23365/659/1072/1073/2042/2044/285220/2770/3845/9860/5063/84612/5170/5290/5291/5295/8503/91584/5781/5880/5881/5921/29984/6093/6237/9037/7220/7224/7225/81029	30
Metabolism	Amino acid metabolism	hsa00260	Glycine, serine and threonine metabolism	7/1529	41/9560	0.170731707317073	1.06749190448085	0.188961404686331	0.490214205654268	0.746270681836045	0.600978048711277	212/29958/2593/23464/9380/4128/26227	7
Metabolism	Energy metabolism	hsa00920	Sulfur metabolism	2/1529	10/9560	0.2	1.25049051667757	0.345791858112559	0.491811624132637	0.746270681836045	0.600978048711277	23474/58472	2
Metabolism	Global and overview maps	hsa01232	Nucleotide metabolism	14/1529	85/9560	0.164705882352941	1.02981571961682	0.120473162167392	0.49787632983714	0.752202766723645	0.605755206500416	270/353/124583/956/2987/51020/144811/4833/30833/84618/4907/6241/7083/7371	14
Environmental Information Processing	Signal transduction	hsa04392	Hippo signaling pathway - multiple species	5/1529	29/9560	0.172413793103448	1.07800906610135	0.183569279541998	0.504429423969887	0.758818400713322	0.61108283212323	9113/55233/9770/6788/7003	5
Human Diseases	Cancer: overview	hsa05203	Viral carcinogenesis	33/1529	205/9560	0.160975609756098	1.00649236708194	0.040999943879417	0.513695746172746	0.764386802889359	0.615567113169835	581/836/896/1237/991/1021/1385/1654/5610/2934/2957/2967/3572/3665/2648/8850/3845/8379/4193/28973/5290/5291/5295/8503/5315/5566/5922/5925/5933/5934/5966/6776/7188	33
Metabolism	Amino acid metabolism	hsa00220	Arginine biosynthesis	4/1529	23/9560	0.173913043478261	1.08738305798049	0.183067152362583	0.513918238275116	0.764386802889359	0.615567113169835	384/2744/162417/4842	4
Organismal Systems	Endocrine system	hsa04914	Progesterone-mediated oocyte maturation	18/1529	111/9560	0.162162162162162	1.01391122973857	0.0643219568450104	0.514701715412606	0.764386802889359	0.615567113169835	112/10393/6790/673/9133/996/132864/2770/3835/3845/8379/10459/5140/5290/5291/5295/8503/5566	18
Environmental Information Processing	Signal transduction	hsa04310	Wnt signaling pathway	28/1529	174/9560	0.160919540229885	1.00614179502793	0.0356742480940774	0.518270230992818	0.766425044985142	0.61720852665068	324/164284/8313/27101/896/1460/22943/8323/8549/4040/6885/4163/4316/5566/5880/5881/9978/6425/23411/4088/50964/83439/81839/57216/51384/81029/7479/84133	28
Metabolism	Metabolism of other amino acids	hsa00430	Taurine and hypotaurine metabolism	3/1529	17/9560	0.176470588235294	1.10337398530374	0.186130875003611	0.526448158907376	0.77523378674546	0.624302280383163	2327/2678/2686	3
Human Diseases	Neurodegenerative disease	hsa05017	Spinocerebellar ataxia	23/1529	144/9560	0.159722222222222	0.998655620957779	-0.00709242766623381	0.538445311689388	0.789568965460489	0.635846520217013	60673/25814/2891/116444/3708/3709/3752/4654/5289/5290/5291/5295/8503/5688/5689/5693/5694/5702/5704/5710/5714/9821/7436	23
Organismal Systems	Endocrine system	hsa04922	Glucagon signaling pathway	17/1529	107/9560	0.158878504672897	0.993380316986852	-0.0300448066828806	0.553116544285511	0.802854321022371	0.646545328647181	1385/2203/92579/2645/3708/3709/5140/5207/5255/5257/5315/5465/55671/5562/5565/5566/23411	17
Metabolism	Amino acid metabolism	hsa00350	Tyrosine metabolism	6/1529	37/9560	0.162162162162162	1.01391122973857	0.0369917309176051	0.554406565519746	0.802854321022371	0.646545328647181	218/1638/259307/4128/4282/7299	6
Human Diseases	Infectious disease: parasitic	hsa05143	African trypanosomiasis	6/1529	37/9560	0.162162162162162	1.01391122973857	0.0369917309176051	0.554406565519746	0.802854321022371	0.646545328647181	355/3043/3592/3827/6401/54106	6
Metabolism	Lipid metabolism	hsa00061	Fatty acid biosynthesis	3/1529	18/9560	0.166666666666667	1.04207543056464	0.0779597209397737	0.56723164575929	0.812263304217205	0.654122461848873	2182/23305/27349	3
Genetic Information Processing	Transcription	hsa03022	Basal transcription factors	7/1529	44/9560	0.159090909090909	0.994708365538974	-0.0153502028224792	0.569701794390937	0.812263304217205	0.654122461848873	2957/2962/2967/6872/6881/6884/6875	7
Genetic Information Processing	Replication and repair	hsa03410	Base excision repair	7/1529	44/9560	0.159090909090909	0.994708365538974	-0.0153502028224792	0.569701794390937	0.812263304217205	0.654122461848873	2237/8505/143/11284/57804/5982/7515	7
Environmental Information Processing	Signal transduction	hsa04020	Calcium signaling pathway	40/1529	254/9560	0.15748031496063	0.98463820210832	-0.108268605166096	0.570213494364514	0.812263304217205	0.654122461848873	147/444/490/552/777/886/1129/10800/57105/1910/2066/2149/2247/2252/116444/3082/3356/3363/3708/3709/3791/55283/91807/340156/4842/5255/5257/84812/5566/5731/5733/5737/6262/6546/6869/6870/6915/7942/7422/7423	40
Cellular Processes	Transport and catabolism	hsa04146	Peroxisome	13/1529	83/9560	0.156626506024096	0.979299802217372	-0.082642464790955	0.579460111260261	0.819085137334822	0.659616141361476	51/2182/23305/8540/54677/8528/84769/83594/196743/5189/92960/5195/5827	13
Organismal Systems	Endocrine system	hsa04928	Parathyroid hormone synthesis, secretion and action	18/1529	115/9560	0.156521739130435	0.978644752182444	-0.100525841017856	0.579696357941837	0.819085137334822	0.659616141361476	112/596/673/1385/1594/10672/2770/3708/3709/3727/9365/4040/4208/4929/5566/50964/65267/9368	18
Genetic Information Processing	Translation	hsa03015	mRNA surveillance pathway	16/1529	103/9560	0.155339805825243	0.971254770235003	-0.127977276237981	0.592718150689806	0.834107397543316	0.671713693693456	53981/1478/10767/29107/55916/132430/140886/10914/64895/51585/5411/5499/5518/5523/8732/23049	16
Metabolism	Carbohydrate metabolism	hsa00640	Propanoate metabolism	5/1529	32/9560	0.15625	0.976945716154349	-0.0569968574635236	0.597103495214928	0.836904095702851	0.673965898213426	51/79611/1629/4594/8803	5
Organismal Systems	Digestive system	hsa04970	Salivary secretion	15/1529	97/9560	0.154639175257732	0.96687411083317	-0.143075130959888	0.599898138979503	0.837457802015386	0.674411802558009	112/147/279/478/490/1471/486/2977/2983/3708/3709/3778/4842/5566/5593	15
Metabolism	Metabolism of other amino acids	hsa00480	Glutathione metabolism	9/1529	59/9560	0.152542372881356	0.953763953398144	-0.15543442112952	0.616628201441461	0.857383435470398	0.69045808255345	2539/2678/2686/2944/9446/2950/27306/4258/6241	9
Organismal Systems	Sensory system	hsa04750	Inflammatory mediator regulation of TRP channels	15/1529	99/9560	0.151515151515152	0.947341300513308	-0.229797005851668	0.633201769764914	0.876934197015695	0.706202475051095	112/3356/3556/3708/3709/3827/5606/5608/5290/5291/5295/8503/5499/5566/5734	15
